id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
quran-2:84-ms-q1,ms,quran,Siapa yang menjadi saksi bagi kebenaran perjanjian setia tersebut?,"""Kamu sendiri""","Dan (ingatlah), ketika Kami mengikat perjanjian setia dengan kamu: ""(Bahawa) janganlah kamu menumpahkan darah (berbunuh-bunuhan) sesama sendiri, dan janganlah kamu usir-mengusir sesama sendiri dari kampung masing-masing"". Kemudian kamu telah berikrar mematuhi perjanjian setia itu, dan kamu sendiri pula menjadi saksi (yang mengakui kebenarannya).","Quran 2:84 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:85-ms-q0,ms,quran,Siapa yang disebut dalam teks ini sebagai golongan yang melakukan pembunuhan sesama sendiri?,Bani Israil.,"Kemudian kamu ini (wahai Bani Israil), kamu berbunuh-bunuhan sesama sendiri dan kamu usir satu puak dari kaum kamu keluar dari kampungnya; kamu pula saling bantu-membantu (dengan orang lain) untuk menentang mereka dengan melakukan dosa dan penganiayaan; padahal kalau mereka datang kepada kamu sebagai orang tawanan, kamu tebus mereka; sedang perbuatan mengusir mereka diharamkan juga atas kamu. Sesudah itu maka patutkah kamu hanya percaya kepada sebahagian (dari isi) Kitab Taurat dan mengingkari akan sebahagian yang lain? Maka tiadalah balasan bagi orang yang berbuat demikian itu dari antara kamu, selain dari kehinaan ketika hidup di dunia, dan pada hari kiamat akan ditolak mereka ke dalam azab seksa yang amat berat. Dan (ingatlah), Allah tidak sekali-kali lalai akan apa yang kamu lakukan.","Quran 2:85 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:85-ms-q1,ms,quran,Bagaimana balasan yang diberikan kepada orang yang percaya hanya kepada sebahagian Kitab Taurat dan mengingkari sebahagian yang lain?,"Tiadalah balasan bagi orang yang berbuat demikian itu, melainkan kehinaan ketika hidup di dunia, dan pada hari kiamat akan ditolak mereka ke dalam azab seksa yang amat berat.","Kemudian kamu ini (wahai Bani Israil), kamu berbunuh-bunuhan sesama sendiri dan kamu usir satu puak dari kaum kamu keluar dari kampungnya; kamu pula saling bantu-membantu (dengan orang lain) untuk menentang mereka dengan melakukan dosa dan penganiayaan; padahal kalau mereka datang kepada kamu sebagai orang tawanan, kamu tebus mereka; sedang perbuatan mengusir mereka diharamkan juga atas kamu. Sesudah itu maka patutkah kamu hanya percaya kepada sebahagian (dari isi) Kitab Taurat dan mengingkari akan sebahagian yang lain? Maka tiadalah balasan bagi orang yang berbuat demikian itu dari antara kamu, selain dari kehinaan ketika hidup di dunia, dan pada hari kiamat akan ditolak mereka ke dalam azab seksa yang amat berat. Dan (ingatlah), Allah tidak sekali-kali lalai akan apa yang kamu lakukan.","Quran 2:85 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:86-ms-q0,ms,quran,Bagaimanakah cara mereka mengutamakan kehidupan dunia dan kesenangannya?,Dengan meninggalkan perintah-perintah Allah yang membawa kebahagiaan dalam kehidupan akhirat.,"Mereka itulah orang-orang yang membeli (mengutamakan) kehidupan dunia (dan kesenangannya) dengan (meninggalkan perintah-perintah Allah yang membawa kebahagiaan dalam kehidupan) akhirat; maka tidak akan diringankan azab seksa mereka (pada hari kiamat), dan mereka pula tidak akan diberikan pertolongan.","Quran 2:86 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:86-ms-q1,ms,quran,Bagaimana keadaan azab seksa mereka pada hari kiamat?,Azab seksa mereka tidak akan diringankan dan mereka tidak akan diberikan pertolongan.,"Mereka itulah orang-orang yang membeli (mengutamakan) kehidupan dunia (dan kesenangannya) dengan (meninggalkan perintah-perintah Allah yang membawa kebahagiaan dalam kehidupan) akhirat; maka tidak akan diringankan azab seksa mereka (pada hari kiamat), dan mereka pula tidak akan diberikan pertolongan.","Quran 2:86 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:87-ms-q0,ms,quran,Siapa yang diberi Kitab Taurat dan apa yang diberikan kepada Nabi Isa ibni Maryam?,"Nabi Musa diberi Kitab Taurat, manakala Nabi Isa ibni Maryam diberi beberapa mukjizat serta kebenarannya diteguhkan dengan Ruhul-Qudus (Jibril).","Dan sesungguhnya Kami telah memberikan kepada Nabi Musa Kitab Taurat, dan Kami iringi kemudian daripadanya dengan beberapa orang Rasul, dan Kami berikan kepada Nabi Isa Ibni Maryam beberapa mukjizat serta Kami teguhkan kebenarannya dengan Ruhul-Qudus (Jibril). Maka patutkah, tiap-tiap kali datang kepada kamu seorang Rasul membawa sesuatu (kebenaran) yang tidak disukai oleh hawa nafsu kamu, kamu (dengan) sombong takbur (menolaknya), sehingga sebahagian dari Rasul-rasul itu kamu dustakan, dan sebahagian yang lain pula kamu membunuhnya?","Quran 2:87 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:87-ms-q1,ms,quran,Apa sebabnya Rasul-rasul dibunuh atau dustakan menurut ayat ini?,"Sebabnya adalah apabila mereka datang membawa sesuatu kebenaran yang tidak disukai oleh hawa nafsu kamu, kamu menolakinya dengan sombong takbur.","Dan sesungguhnya Kami telah memberikan kepada Nabi Musa Kitab Taurat, dan Kami iringi kemudian daripadanya dengan beberapa orang Rasul, dan Kami berikan kepada Nabi Isa Ibni Maryam beberapa mukjizat serta Kami teguhkan kebenarannya dengan Ruhul-Qudus (Jibril). Maka patutkah, tiap-tiap kali datang kepada kamu seorang Rasul membawa sesuatu (kebenaran) yang tidak disukai oleh hawa nafsu kamu, kamu (dengan) sombong takbur (menolaknya), sehingga sebahagian dari Rasul-rasul itu kamu dustakan, dan sebahagian yang lain pula kamu membunuhnya?","Quran 2:87 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:88-ms-q0,ms,quran,Siapa yang berkata bahawa hati mereka tertutup tidak dapat menerima Islam?,Mereka (kaum Yahudi).,"Dan mereka (kaum Yahudi) berkata pula: ""Hati kami tertutup (tidak dapat menerima Islam)"". (Sebenarnya hati mereka tidak tertutup) bahkan Allah telah melaknatkan mereka disebabkan kekufuran mereka, oleh itu maka sedikit benar mereka yang beriman.","Quran 2:88 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:88-ms-q1,ms,quran,Mengapa Allah telah melaknatkan mereka?,Disebabkan kekufuran mereka.,"Dan mereka (kaum Yahudi) berkata pula: ""Hati kami tertutup (tidak dapat menerima Islam)"". (Sebenarnya hati mereka tidak tertutup) bahkan Allah telah melaknatkan mereka disebabkan kekufuran mereka, oleh itu maka sedikit benar mereka yang beriman.","Quran 2:88 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:89-ms-q0,ms,quran,Apa yang dilakukan mereka setelah datang kepada mereka Nabi Muhammad dan Al Quran?,Mereka mengingkarinya.,"Dan ketika datang kepada mereka sebuah Kitab dari Allah (Al Quran), yang mengesahkan apa yang ada pada mereka (Kitab Taurat), sedang mereka sebelum itu sentiasa memohon (kepada Allah) kemenangan atas kaum kafir musyrik (dengan kedatangan seorang Nabi pembawa Kitab itu). Setelah datang kepada mereka apa yang mereka sedia mengetahui kebenarannya (Nabi Muhammad dan Al Quran), mereka mengingkarinya; maka (dengan yang demikian), laknat Allah menimpa orang-orang yang kafir ingkar itu.","Quran 2:89 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:9-ms-q0,ms,quran,Siapa yang hendak diperdayakan oleh mereka?,Allah dan orang-orang yang beriman.,"Mereka hendak memperdayakan Allah dan orang-orang yang beriman, padahal mereka hanya memperdaya dirinya sendiri, sedang mereka tidak menyedarinya.","Quran 2:9 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:9-ms-q1,ms,quran,Siapakah yang sebenarnya diperdayakan oleh mereka?,Dirinya sendiri.,"Mereka hendak memperdayakan Allah dan orang-orang yang beriman, padahal mereka hanya memperdaya dirinya sendiri, sedang mereka tidak menyedarinya.","Quran 2:9 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:90-ms-q0,ms,quran,Mengapa mereka mengingkari Al-Quran yang telah diturunkan oleh Allah?,kerana dengki bahawa Allah menurunkan dari limpah kurniaNya (wahyu) kepada Nabi Muhammad s.a.w,"Sejahat-jahat perkara (yang mereka lakukan) ialah perbuatan mereka membeli kesenangan dirinya sendiri dengan mengingkari Al-Quran yang telah diturunkan oleh Allah, kerana dengki bahawa Allah menurunkan dari limpah kurniaNya (wahyu) kepada sesiapa yang dikehendakiNya di antara hamba-hambaNya (iaitu Nabi Muhammad s.a.w). Dengan sebab itu sudah sepatutnya mereka mendapat kemurkaan Allah bertalu-talu, dan orang-orang yang kafir itu akan beroleh azab sengsara yang menghinakan.","Quran 2:90 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:92-ms-q0,ms,quran,Siapakah yang datang membawa keterangan-keterangan (mukjizat) kepada kamu?,Nabi Musa.,"Dan sesungguhnya telah datang kepada kamu Nabi Musa membawa keterangan-keterangan (mukjizat) kemudian kamu menyembah (patung) anak lembu sepeninggalannya, dan kamu (dengan perbuatan itu) adalah orang-orang yang zalim.","Quran 2:92 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:93-ms-q0,ms,quran,Apakah perintah yang diberikan oleh Allah kepada mereka semasa perjanjian setia itu?,"Ambilah dan amalkan ajaran Kitab Taurat yang Kami berikan kepada kamu itu dengan bersungguh-sungguh, dan dengarlah apa yang diperintahkan kepada kamu dengan mematuhinya.","Dan (ingatlah) ketika Kami mengikat perjanjian setia dengan kamu semasa Kami angkatkan bukit Tursina itu ke atas kamu (sambil kami berfirman): ""Ambilah (dan amalkanlah ajaran Kitab Taurat) yang Kami berikan kepada kamu itu dengan bersungguh-sungguh, dan dengarlah (apa yang diperintahkan kepada kamu dengan mematuhinya)"". Mereka menjawab: ""Kami dengar, dan kami menderhaka"". Sedang kegemaran menyembah (patung) anak lembu itu telah mesra dan sebati di dalam hati mereka, dengan sebab kekufuran mereka. Katakanlah (wahai Muhammad):"" Amatlah jahatnya apa yang disuruh oleh iman kamu itu kalaulah kamu orang-orang yang beriman"".","Quran 2:93 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-1:1-ms-q0,ms,quran,Siapakah yang diceritakan sebagai subjek dalam teks ini?,Allah,"Dengan nama Allah, Yang Maha Pemurah, lagi Maha Mengasihani.","Quran 1:1 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-1:1-ms-q1,ms,quran,Bagaimana sifat Allah digambarkan dalam teks ini?,"Maha Pemurah, lagi Maha Mengasihani","Dengan nama Allah, Yang Maha Pemurah, lagi Maha Mengasihani.","Quran 1:1 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-1:2-ms-q0,ms,quran,Siapa yang menerima pujian dalam ayat tersebut?,Allah,"Segala puji tertentu bagi Allah, Tuhan yang memelihara dan mentadbirkan sekalian alam.","Quran 1:2 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-1:2-ms-q1,ms,quran,Apakah fungsi Tuhan yang diterangkan dalam ayat tersebut?,Memelihara dan mentadbirkan sekalian alam,"Segala puji tertentu bagi Allah, Tuhan yang memelihara dan mentadbirkan sekalian alam.","Quran 1:2 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-1:3-ms-q1,ms,quran,Apakah kata yang digunakan untuk menghubungkan sifat-sifat tersebut?,lagi,"Yang Maha Pemurah, lagi Maha Mengasihani.","Quran 1:3 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-1:5-ms-q1,ms,quran,Apakah perkara yang kami mohonkan?,Pertolongan.,"Engkaulah sahaja (Ya Allah) Yang Kami sembah, dan kepada Engkaulah sahaja kami memohon pertolongan.","Quran 1:5 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-1:6-ms-q0,ms,quran,Apakah yang diminta untuk ditunjukkan?,Jalan yang lurus.,Tunjukilah kami jalan yang lurus.,"Quran 1:6 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:1-ms-q0,ms,quran,Apakah nama-nama huruf yang disenaraikan dalam teks ini?,"Alif, Laam, Miim.","Alif, Laam, Miim.","Quran 2:1 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:1-ms-q1,ms,quran,Apakah nama huruf yang disertakan dalam teks ini selain Alif?,"Laam, Miim.","Alif, Laam, Miim.","Quran 2:1 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:10-ms-q0,ms,quran,Di mana terdapat penyakit syak dan hasad dengki mengikut teks?,Dalam hati mereka (golongan yang munafik itu),"Dalam hati mereka (golongan yang munafik itu) terdapat penyakit (syak dan hasad dengki), maka Allah tambahkan lagi penyakit itu kepada mereka; dan mereka pula akan beroleh azab seksa yang tidak terperi sakitnya, dengan sebab mereka berdusta (dan mendustakan kebenaran).","Quran 2:10 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:10-ms-q1,ms,quran,Apa sebab mereka akan beroleh azab seksa?,Dengan sebab mereka berdusta (dan mendustakan kebenaran),"Dalam hati mereka (golongan yang munafik itu) terdapat penyakit (syak dan hasad dengki), maka Allah tambahkan lagi penyakit itu kepada mereka; dan mereka pula akan beroleh azab seksa yang tidak terperi sakitnya, dengan sebab mereka berdusta (dan mendustakan kebenaran).","Quran 2:10 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:11-ms-q0,ms,quran,Apa nasihat yang diberikan kepada mereka?,"""Janganlah kamu membuat bencana dan kerosakan di muka bumi""","Dan apabila dikatakan kepada mereka: ""Janganlah kamu membuat bencana dan kerosakan di muka bumi"", mereka menjawab: "" Sesungguhnya kami orang-orang yang hanya membuat kebaikan"".","Quran 2:11 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:12-ms-q1,ms,quran,Apakah keadaan mereka terhadap perbuatan tersebut?,Mereka tidak menyedarinya.,"Ketahuilah! Bahawa sesungguhnya mereka itulah orang-orang yang sebenar-benarnya membuat bencana dan kerosakan, tetapi mereka tidak menyedarinya.","Quran 2:12 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:14-ms-q1,ms,quran,Kepada siapa mereka kembali apabila mereka meninggalkan orang-orang yang beriman?,Kepada syaitan-syaitan mereka,"Dan apabila mereka bertemu dengan orang-orang yang beriman, mereka berkata: "" Kami telah beriman "", dan manakala mereka kembali kepada syaitan-syaitan mereka, mereka berkata pula:"" Sesungguhnya kami tetap bersama kamu, sebenarnya kami hanya memperolok-olok (akan orang-orang yang beriman)"".","Quran 2:14 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:15-ms-q0,ms,quran,Siapakah yang memperolok-olok dan membiarkan mereka meraba-raba?,Allah,"Allah (membalas) memperolok-olok, dan membiarkan mereka meraba-raba dalam kesesatan mereka (yang melampaui batas itu).","Quran 2:15 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:15-ms-q1,ms,quran,Bagaimana kesesatan mereka dijelaskan dalam kurungan?,Melampaui batas itu,"Allah (membalas) memperolok-olok, dan membiarkan mereka meraba-raba dalam kesesatan mereka (yang melampaui batas itu).","Quran 2:15 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:17-ms-q0,ms,quran,Apa perbandingan yang digunakan untuk menggambarkan golongan yang munafik dalam teks tersebut?,Seperti orang yang menyalakan api,"Perbandingan hal mereka (golongan yang munafik itu) samalah seperti orang yang menyalakan api; apabila api itu menerangi sekelilingnya, (tiba-tiba) Allah hilangkan cahaya (yang menerangi) mereka, dan dibiarkannya mereka dalam gelap-gelita, tidak dapat melihat (sesuatu pun).","Quran 2:17 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:19-ms-q0,ms,quran,Kenapa mereka menyumbat jarinya ke dalam telinga masing-masing?,Kerana mereka takut mati.,"Atau (bandingannya) seperti (orang-orang yang ditimpa) hujan lebat dari langit, bersama dengan gelap-gelita, dan guruh serta kilat; mereka menyumbat jarinya ke dalam telinga masing-masing dari mendengar suara petir, kerana mereka takut mati. (Masakan mereka boleh terlepas), sedang (pengetahuan dan kekuasaan) Allah meliputi orang-orang yang kafir itu.","Quran 2:19 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:21-ms-q1,ms,quran,Bagaimanakah tujuan bagi mereka untuk beribadat?,Supaya kamu (menjadi orang-orang yang) bertaqwa.,"Wahai sekalian manusia! Beribadatlah kepada Tuhan kamu yang telah menciptakan kamu dan orang-orang yang terdahulu daripada kamu, supaya kamu (menjadi orang-orang yang) bertaqwa.","Quran 2:21 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:24-ms-q1,ms,quran,Siapakah yang menjadi sasaran atau tujuan disediakan api neraka ini?,Orang-orang kafir.,"Maka kalau kamu tidak dapat membuatnya, dan sudah tentu kamu tidak dapat membuatnya, maka peliharalah diri kamu dari api neraka yang bahan-bahan bakarannya: manusia dan batu-batu (berhala), (iaitu neraka) yang disediakan untuk orang-orang kafir.","Quran 2:24 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:25-ms-q0,ms,quran,Apakah perkataan yang diucapkan oleh mereka apabila diberikan satu pemberian dari buah-buahan syurga itu?,"""Inilah yang telah diberikan kepada kami dahulu""","Dan berilah khabar gembira kepada orang-orang yang beriman dan beramal soleh, sesungguhnya mereka beroleh syurga yang mengalir di bawahnya beberapa sungai; tiap-tiap kali mereka diberikan satu pemberian dari sejenis buah-buahan syurga itu, mereka berkata: ""Inilah yang telah diberikan kepada kami dahulu""; dan mereka diberikan rezeki itu yang sama rupanya (tetapi berlainan hakikatnya), dan disediakan untuk mereka dalam syurga itu pasangan-pasangan, isteri-isteri yang sentiasa bersih suci, sedang mereka pula kekal di dalamnya selama-lamanya.","Quran 2:25 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:25-ms-q1,ms,quran,Bagaimana ciri-ciri pasangan-pasangan yang disediakan untuk mereka dalam syurga?,isteri-isteri yang sentiasa bersih suci,"Dan berilah khabar gembira kepada orang-orang yang beriman dan beramal soleh, sesungguhnya mereka beroleh syurga yang mengalir di bawahnya beberapa sungai; tiap-tiap kali mereka diberikan satu pemberian dari sejenis buah-buahan syurga itu, mereka berkata: ""Inilah yang telah diberikan kepada kami dahulu""; dan mereka diberikan rezeki itu yang sama rupanya (tetapi berlainan hakikatnya), dan disediakan untuk mereka dalam syurga itu pasangan-pasangan, isteri-isteri yang sentiasa bersih suci, sedang mereka pula kekal di dalamnya selama-lamanya.","Quran 2:25 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:27-ms-q1,ms,quran,Apakah label yang diberikan kepada mereka?,Mereka itu ialah orang-orang yang rugi.,"(Iaitu) orang-orang yang merombak (mencabuli) perjanjian Allah sesudah diperteguhkannya, dan memutuskan perkara yang disuruh Allah supaya diperhubungkan, dan mereka pula membuat kerosakan dan bencana di muka bumi. Mereka itu ialah orang-orang yang rugi.","Quran 2:27 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:3-ms-q0,ms,quran,Apa yang mereka beriman kepada?,perkara-perkara yang ghaib,"Iaitu orang-orang yang beriman kepada perkara-perkara yang ghaib, dan mendirikan (mengerjakan) sembahyang serta membelanjakan (mendermakan) sebahagian dari rezeki yang Kami berikan kepada mereka.","Quran 2:3 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:3-ms-q1,ms,quran,Apakah sumber rezeki yang dibelanjakan oleh mereka?,rezeki yang Kami berikan kepada mereka,"Iaitu orang-orang yang beriman kepada perkara-perkara yang ghaib, dan mendirikan (mengerjakan) sembahyang serta membelanjakan (mendermakan) sebahagian dari rezeki yang Kami berikan kepada mereka.","Quran 2:3 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:31-ms-q0,ms,quran,Siapa yang telah diajarkan segala nama benda-benda dan gunanya oleh 'Ia'?,Nabi Adam,"Dan Ia telah mengajarkan Nabi Adam, akan segala nama benda-benda dan gunanya, kemudian ditunjukkannya kepada malaikat lalu Ia berfirman: ""Terangkanlah kepadaKu nama benda-benda ini semuanya jika kamu golongan yang benar"".","Quran 2:31 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:31-ms-q1,ms,quran,Apakah ucapan 'Ia' kepada Nabi Adam?,Terangkanlah kepadaKu nama benda-benda ini semuanya jika kamu golongan yang benar,"Dan Ia telah mengajarkan Nabi Adam, akan segala nama benda-benda dan gunanya, kemudian ditunjukkannya kepada malaikat lalu Ia berfirman: ""Terangkanlah kepadaKu nama benda-benda ini semuanya jika kamu golongan yang benar"".","Quran 2:31 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:39-ms-q1,ms,quran,Bagaimana keadaan mereka selepas mendustakan ayat-ayat keterangan kami?,Mereka kekal di dalamnya.,"Dan orang-orang kafir yang mendustakan ayat-ayat keterangan kami, mereka itu ialah ahli neraka, mereka kekal di dalamnya.","Quran 2:39 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:4-ms-q1,ms,quran,Bagaimana keyakinan orang-orang yang beriman terhadap hari akhirat?,Mereka yakin akan (adanya) hari akhirat (dengan sepenuhnya).,"Dan juga orang-orang yang beriman kepada Kitab ""Al-Quran"" yang diturunkan kepadamu (Wahai Muhammad), dan Kitab-kitab yang diturunkan dahulu daripadamu, serta mereka yakin akan (adanya) hari akhirat (dengan sepenuhnya).","Quran 2:4 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:43-ms-q1,ms,quran,Dengan siapa semua orang melakukan rukuk?,Bersama-sama orang-orang yang rukuk.,"Dan dirikanlah kamu akan sembahyang dan keluarkanlah zakat, dan rukuklah kamu semua (berjemaah) bersama-sama orang-orang yang rukuk.","Quran 2:43 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:46-ms-q0,ms,quran,Siapakah mereka yang disifatkan dalam ayat tersebut?,"Mereka yang percaya dengan yakin bahawa mereka akan menemui Tuhan mereka, dan bahawa mereka akan kembali kepadaNya.","(Iaitu) mereka yang percaya dengan yakin bahawa mereka akan menemui Tuhan mereka, dan bahawa mereka akan kembali kepadaNya.","Quran 2:46 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:46-ms-q1,ms,quran,Apakah dua perkara yang dipercayai akan berlaku?,"Bahawa mereka akan menemui Tuhan mereka, dan bahawa mereka akan kembali kepadaNya.","(Iaitu) mereka yang percaya dengan yakin bahawa mereka akan menemui Tuhan mereka, dan bahawa mereka akan kembali kepadaNya.","Quran 2:46 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:50-ms-q0,ms,quran,Apakah tindakan yang diambil terhadap kamu dalam peristiwa belah laut ini?,Kami selamatkan kamu,"Dan (kenangkanlah) ketika kami belahkan laut (Merah) untuk kamu lalui (kerana melarikan diri dari angkara Firaun), maka Kami selamatkan kamu dan Kami tenggelamkan Firaun bersama-sama tenteranya, sedang kamu semua menyaksikannya.","Quran 2:50 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:50-ms-q1,ms,quran,Bagaimanakah nasib Firaun dan tenteranya menurut perenggan tersebut?,Kami tenggelamkan Firaun bersama-sama tenteranya,"Dan (kenangkanlah) ketika kami belahkan laut (Merah) untuk kamu lalui (kerana melarikan diri dari angkara Firaun), maka Kami selamatkan kamu dan Kami tenggelamkan Firaun bersama-sama tenteranya, sedang kamu semua menyaksikannya.","Quran 2:50 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:51-ms-q0,ms,quran,Apa yang dilakukan oleh 'kamu' selepas Nabi Musa pergi?,Menyembah (patung) anak lembu,"Dan (kenangkanlah) ketika kami berjanji kepada Nabi Musa (untuk memberi Taurat kepadanya sesudah ia bersiap selama) empat puluh malam. Kemudian, setelah ia pergi, kamu menyembah (patung) anak lembu, dan kamu sebenarnya orang-orang yang zalim (terhadap diri sendiri).","Quran 2:51 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:51-ms-q1,ms,quran,Bagaimakah sifat diri 'kamu' yang disifatkan dalam teks ini?,Orang-orang yang zalim,"Dan (kenangkanlah) ketika kami berjanji kepada Nabi Musa (untuk memberi Taurat kepadanya sesudah ia bersiap selama) empat puluh malam. Kemudian, setelah ia pergi, kamu menyembah (patung) anak lembu, dan kamu sebenarnya orang-orang yang zalim (terhadap diri sendiri).","Quran 2:51 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
