id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
ar-wiki-1203-1-q0,ar,wikipedia_general,كم سنة تأخر صدور قانون K مقارنة بوقت نشر قسم B؟,تأخر صدور القسم B في عام 1902 عن طريق نشره عام 1902، بينما تأخر القسم K حتى عام 1969، مما يعني تأخرا سنيا 67 عاماً.,عام 1900 كان عدد الكتب الموجودة في مكتبة الكونغرس حوالى بضعة ملايين كتاب وكان هذا العدد هائل في تلك الفترة انك تجد مكتبة فيها هذا الكم من الكتب فقرر القائمون عليها إيجاد نظام يناسب الموضوعات المتشعبة ويتناسب مع الكم الهائل للمصادر الذي تضمه مكتبة الكونغرس فوضع نظام حديث باسم نظام مكتبة الكونغرس حيث نشر كل قسم من النظام بصفة مستقلة فقد صدر قسم Z الببليوغرافيا عام 1902 ونشرت معظم الأقسام في عقد العشرينيات ما عدا قسم K القانون الذي تأخر صدوره حتى عام 1969 حيث صدر الجزء الأول الخاص بقوانين الولايات المتحدة واستكمل الجزء الأخير من القانون في عام 1973 وبذلك أصبحت كل جداول التصنيف كاملة.,"https://ar.wikipedia.org/?curid=1203 (Wikipedia, CC BY-SA, article id 1203)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1203-1-q1,ar,wikipedia_general,ما هي الحالة النهائية لجداول التصنيف في نظام مكتبة الكونغرس؟,بعد اكتمال نشر جميع أقسام التصنيف في عام 1973، أصبحت كل جداول التصنيف كاملة.,عام 1900 كان عدد الكتب الموجودة في مكتبة الكونغرس حوالى بضعة ملايين كتاب وكان هذا العدد هائل في تلك الفترة انك تجد مكتبة فيها هذا الكم من الكتب فقرر القائمون عليها إيجاد نظام يناسب الموضوعات المتشعبة ويتناسب مع الكم الهائل للمصادر الذي تضمه مكتبة الكونغرس فوضع نظام حديث باسم نظام مكتبة الكونغرس حيث نشر كل قسم من النظام بصفة مستقلة فقد صدر قسم Z الببليوغرافيا عام 1902 ونشرت معظم الأقسام في عقد العشرينيات ما عدا قسم K القانون الذي تأخر صدوره حتى عام 1969 حيث صدر الجزء الأول الخاص بقوانين الولايات المتحدة واستكمل الجزء الأخير من القانون في عام 1973 وبذلك أصبحت كل جداول التصنيف كاملة.,"https://ar.wikipedia.org/?curid=1203 (Wikipedia, CC BY-SA, article id 1203)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1203-1-q2,ar,wikipedia_general,في أي سنة نُشر القسم الأول من قانون K للولايات المتحدة؟,في عام 1969.,عام 1900 كان عدد الكتب الموجودة في مكتبة الكونغرس حوالى بضعة ملايين كتاب وكان هذا العدد هائل في تلك الفترة انك تجد مكتبة فيها هذا الكم من الكتب فقرر القائمون عليها إيجاد نظام يناسب الموضوعات المتشعبة ويتناسب مع الكم الهائل للمصادر الذي تضمه مكتبة الكونغرس فوضع نظام حديث باسم نظام مكتبة الكونغرس حيث نشر كل قسم من النظام بصفة مستقلة فقد صدر قسم Z الببليوغرافيا عام 1902 ونشرت معظم الأقسام في عقد العشرينيات ما عدا قسم K القانون الذي تأخر صدوره حتى عام 1969 حيث صدر الجزء الأول الخاص بقوانين الولايات المتحدة واستكمل الجزء الأخير من القانون في عام 1973 وبذلك أصبحت كل جداول التصنيف كاملة.,"https://ar.wikipedia.org/?curid=1203 (Wikipedia, CC BY-SA, article id 1203)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1208-0-q0,ar,wikipedia_general,في أي عام تم بناء مبنى محكمة مقاطعة هاريسون القديمة؟,تم بناء المبنى في عام 1901 م.,"[[ملف:MarshallCourthouse.JPG|تصغير|مبنى محكمة مقاطعة هاريسون القديم (بُني في عام 1901 م) في ميدان ويستستون. وهذا المبنى هو مركز مهرجان الأنوار.]]
مارشال مدينة تقع شمال شرق ولاية تكساس الأمريكية يقطنها حوالي 23,935 نسمة (حسب إحصائية عام 2000 م). أنشئت المدينة عام 1841 م وهي المدينة الرئيسية في مقاطعة هاريسون. يقام فيها في ديسمبر مهرجان الأنوار.","https://ar.wikipedia.org/?curid=1208 (Wikipedia, CC BY-SA, article id 1208)",qwen3.5:2b,REPEATED_CHAR in gold_passage_text; ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1208-0-q1,ar,wikipedia_general,كم عدد سكان مدينة مارشال وفقاً لأدق إحصائية وردت في النص؟,"بلغ عدد سكان المدينة حوالي 23,935 نسمة.","[[ملف:MarshallCourthouse.JPG|تصغير|مبنى محكمة مقاطعة هاريسون القديم (بُني في عام 1901 م) في ميدان ويستستون. وهذا المبنى هو مركز مهرجان الأنوار.]]
مارشال مدينة تقع شمال شرق ولاية تكساس الأمريكية يقطنها حوالي 23,935 نسمة (حسب إحصائية عام 2000 م). أنشئت المدينة عام 1841 م وهي المدينة الرئيسية في مقاطعة هاريسون. يقام فيها في ديسمبر مهرجان الأنوار.","https://ar.wikipedia.org/?curid=1208 (Wikipedia, CC BY-SA, article id 1208)",qwen3.5:2b,REPEATED_CHAR in gold_passage_text; ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1208-1-q0,ar,wikipedia_general,ما عدد السكان والعدد العائلي في مدينة مارشال حسب تعداد عام 2000؟,"بلغ عدد السكان 23,935 نسمة، والعدد العائلي 6,029 عائلة.","تعداد عام 2000
بلغ عدد سكان مارشال 23,935 نسمة بحسب تعداد عام 2000، وبلغ عدد الأسر 8,730 أسرة وعدد العائلات 6,029 عائلة مقيمة في المدينة. في حين سجلت الكثافة السكانية . وبلغ عدد الوحدات السكنية 9,923 وحدة بمتوسط كثافة قدره .
وتوزع التركيب العرقي للمدينة بنسبة 54.66% من البيض و38.59% من الأمريكيين الأفارقة و0.39% من الأمريكيين الأصليين و0.55% من الأمريكيين ذوي الأصول الآسيوية و0.04% من سكان جزر المحيط الهادئ و4.83% من الأعراق الأخرى و0.94% من عرقين مختلطين أو أكثر و8.64% من الهسبانيون أو اللاتينيون من أي عرق.","https://ar.wikipedia.org/?curid=1208 (Wikipedia, CC BY-SA, article id 1208)",qwen3.5:2b,REPEATED_CHAR in question; REPEATED_CHAR in gold_passage_text; ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1208-1-q1,ar,wikipedia_general,كم عدد الأسر التي سكنت مدينة مارشال خلال تعداد عام 2000؟,"بلغ عدد الأسر 8,730 أسرة.","تعداد عام 2000
بلغ عدد سكان مارشال 23,935 نسمة بحسب تعداد عام 2000، وبلغ عدد الأسر 8,730 أسرة وعدد العائلات 6,029 عائلة مقيمة في المدينة. في حين سجلت الكثافة السكانية . وبلغ عدد الوحدات السكنية 9,923 وحدة بمتوسط كثافة قدره .
وتوزع التركيب العرقي للمدينة بنسبة 54.66% من البيض و38.59% من الأمريكيين الأفارقة و0.39% من الأمريكيين الأصليين و0.55% من الأمريكيين ذوي الأصول الآسيوية و0.04% من سكان جزر المحيط الهادئ و4.83% من الأعراق الأخرى و0.94% من عرقين مختلطين أو أكثر و8.64% من الهسبانيون أو اللاتينيون من أي عرق.","https://ar.wikipedia.org/?curid=1208 (Wikipedia, CC BY-SA, article id 1208)",qwen3.5:2b,REPEATED_CHAR in question; REPEATED_CHAR in gold_passage_text; ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1208-2-q0,ar,wikipedia_general,كيف كانت نسبة الأسر التي تضم عدة أفراد يعيشون في نفس المنزل؟,بلغت نسبة 28% من أصل جميع الأسر.,"بلغ عدد الأسر 8,730 أسرة كانت نسبة 37.1% منها لديها أطفال تحت سن الثامنة عشر تعيش معهم، وبلغت نسبة الأزواج القاطنين مع بعضهم البعض 46.4% من أصل المجموع الكلي للأسر، ونسبة 19% من الأسر كان لديها معيلات من الإناث دون وجود شريك، بينما كانت نسبة 3.7% من الأسر لديها معيلون من الذكور دون وجود شريكة وكانت نسبة 30.9% من غير العائلات. تألفت نسبة 28% من أصل جميع الأسر من عدة أفراد يعيشون في نفس المنزل ونسبة 14% كانت تتألف من شخص يعيش بمفرده يبلغ من العمر 65 عاماً أو أكثر. وبلغ متوسط حجم الأسرة المعيشية 2.55، أما متوسط حجم العائلات فبلغ 3.12.","https://ar.wikipedia.org/?curid=1208 (Wikipedia, CC BY-SA, article id 1208)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1208-2-q1,ar,wikipedia_general,ما هي نسبة الأسر التي تحتوي على أطفال تتراوح أعمارهم بين الثامنة عشر وما دون؟,بلغت نسبة 37.1%.,"بلغ عدد الأسر 8,730 أسرة كانت نسبة 37.1% منها لديها أطفال تحت سن الثامنة عشر تعيش معهم، وبلغت نسبة الأزواج القاطنين مع بعضهم البعض 46.4% من أصل المجموع الكلي للأسر، ونسبة 19% من الأسر كان لديها معيلات من الإناث دون وجود شريك، بينما كانت نسبة 3.7% من الأسر لديها معيلون من الذكور دون وجود شريكة وكانت نسبة 30.9% من غير العائلات. تألفت نسبة 28% من أصل جميع الأسر من عدة أفراد يعيشون في نفس المنزل ونسبة 14% كانت تتألف من شخص يعيش بمفرده يبلغ من العمر 65 عاماً أو أكثر. وبلغ متوسط حجم الأسرة المعيشية 2.55، أما متوسط حجم العائلات فبلغ 3.12.","https://ar.wikipedia.org/?curid=1208 (Wikipedia, CC BY-SA, article id 1208)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1216-0-q0,ar,wikipedia_general,في أي مكان يقع بلد فنلندا؟,في المنطقة الفينوسكاندية في شمال أوروبا، حيث يحدها السويد من الغرب، النرويج من الشمال، روسيا من الشرق، وإستونيا من الجنوب عبر خليج فنلندا.,فِنْلَنْدَا أو فِنْلَنْدَة (بالفنلندية: Suomi، وبالسويدية: Finland) ورسميًا جُمْهُوريَّةُ فِنْلَنْدَا، هي بلد شمالي يقع في المنطقة الفينوسكاندية في شمال أوروبا. يحدها من الغرب السويد، والنرويج من الشمال وروسيا في الشرق، بينما تقع إستونيا إلى الجنوب عبر خليج فنلندا.,"https://ar.wikipedia.org/?curid=1216 (Wikipedia, CC BY-SA, article id 1216)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1216-0-q1,ar,wikipedia_general,أي من الدول المجاورة تقع إلى الجنوب من فنلندا؟,إستونيا تقع إلى الجنوب من فنلندا عبر خليج فنلندا.,فِنْلَنْدَا أو فِنْلَنْدَة (بالفنلندية: Suomi، وبالسويدية: Finland) ورسميًا جُمْهُوريَّةُ فِنْلَنْدَا، هي بلد شمالي يقع في المنطقة الفينوسكاندية في شمال أوروبا. يحدها من الغرب السويد، والنرويج من الشمال وروسيا في الشرق، بينما تقع إستونيا إلى الجنوب عبر خليج فنلندا.,"https://ar.wikipedia.org/?curid=1216 (Wikipedia, CC BY-SA, article id 1216)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1216-1-q0,ar,wikipedia_general,متى تتركز الغالبية العظمى من سكان فنلندا، وما هو عدد السكان في هذه المنطقة؟,تتركز الغالبية العظمى من سكان فنلندا في المنطقة الجنوبية، حيث يقطن بها حوالي 5.5 مليون شخص.,يقيم حوالي 5.5 مليون شخص في فنلندا حيث تتركز الغالبية في المنطقة الجنوبية. تعد البلاد الثامنة من حيث المساحة في أوروبا وأقل بلدان الاتحاد الأوروبي كثافة سكانية. فنلندا جمهورية برلمانية ذات حكومة مركزية مقرها العاصمة هِلْسِنْكِي وحكومات محلية في 336 بلدية. يعيش في منطقة هلسنكي الكبرى حوالي مليون شخص (والتي تضم هلسنكي وإسبو وكاونياينن وفانتا)، ويتم إنتاج ثلث الناتج المحلي الإجمالي للبلاد في تلك المنطقة. من بين غيرها من المدن الكبرى تامبيري وتوركو وأولو ويوفاسكولا ولهتي وكووبيو وكوفولا.,"https://ar.wikipedia.org/?curid=1216 (Wikipedia, CC BY-SA, article id 1216)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1216-1-q1,ar,wikipedia_general,ما هي العاصمة الرئيسية لفرنلندا ولماذا تُعتبر مركز الحكم؟,العاصمة الرئيسية هي هلسنكي، وتكون المقر لفرنلندا الجمهورية برلمانية ذات الحكومة المركزية.,يقيم حوالي 5.5 مليون شخص في فنلندا حيث تتركز الغالبية في المنطقة الجنوبية. تعد البلاد الثامنة من حيث المساحة في أوروبا وأقل بلدان الاتحاد الأوروبي كثافة سكانية. فنلندا جمهورية برلمانية ذات حكومة مركزية مقرها العاصمة هِلْسِنْكِي وحكومات محلية في 336 بلدية. يعيش في منطقة هلسنكي الكبرى حوالي مليون شخص (والتي تضم هلسنكي وإسبو وكاونياينن وفانتا)، ويتم إنتاج ثلث الناتج المحلي الإجمالي للبلاد في تلك المنطقة. من بين غيرها من المدن الكبرى تامبيري وتوركو وأولو ويوفاسكولا ولهتي وكووبيو وكوفولا.,"https://ar.wikipedia.org/?curid=1216 (Wikipedia, CC BY-SA, article id 1216)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1216-1-q2,ar,wikipedia_general,ما هو النسبة المئوية للموارد الاقتصادية التي يتم إنتاجها في مدينة هلسنكي الكبرى؟,يتم إنتاج ثلث الناتج المحلي الإجمالي للبلاد في منطقة هلسنكي الكبرى.,يقيم حوالي 5.5 مليون شخص في فنلندا حيث تتركز الغالبية في المنطقة الجنوبية. تعد البلاد الثامنة من حيث المساحة في أوروبا وأقل بلدان الاتحاد الأوروبي كثافة سكانية. فنلندا جمهورية برلمانية ذات حكومة مركزية مقرها العاصمة هِلْسِنْكِي وحكومات محلية في 336 بلدية. يعيش في منطقة هلسنكي الكبرى حوالي مليون شخص (والتي تضم هلسنكي وإسبو وكاونياينن وفانتا)، ويتم إنتاج ثلث الناتج المحلي الإجمالي للبلاد في تلك المنطقة. من بين غيرها من المدن الكبرى تامبيري وتوركو وأولو ويوفاسكولا ولهتي وكووبيو وكوفولا.,"https://ar.wikipedia.org/?curid=1216 (Wikipedia, CC BY-SA, article id 1216)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1216-2-q0,ar,wikipedia_general,لمدة多久 كانت فنلندا جزءًا من السويد تاريخيًا قبل عام 1909؟,كانت فنلندا جزءًا من السويد تاريخيًا حتى تحول إلى دوقية ذاتية الحكم ضمن الإمبراطورية الروسية في عام 1909.,كانت فنلندا تاريخياً جزءاً من السويد، ولكنها منذ عام 1809 تحولت إلى دوقية ذاتية الحكم ضمن الإمبراطورية الروسية. تبع إعلان الاستقلال الفنلندي عن روسيا في 1917 حرب أهلية، وحروب ضد الاتحاد السوفياتي وألمانيا النازية وفترة من الحياد الرسمي خلال الحرب الباردة. انضمت فنلندا إلى الأمم المتحدة في عام 1955، ومنظمة التعاون والتنمية الاقتصادية في عام 1969، والاتحاد الأوروبي في عام 1995، ومنطقة اليورو منذ إنشائها.,"https://ar.wikipedia.org/?curid=1216 (Wikipedia, CC BY-SA, article id 1216)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1216-2-q1,ar,wikipedia_general,في أي عامين انضم فنلندا إلى الأمم المتحدة ومنظمة التعاون والتنمية الاقتصادية، وأي منطقة أخرى انضم إليها في عام 1995؟,انضم فنلندا إلى الأمم المتحدة عام 1955، إلى منظمة التعاون والتنمية الاقتصادية عام 1969، للاتحاد الأوروبي في عام 1995، ومنطقة اليورو منذ إنشائها.,كانت فنلندا تاريخياً جزءاً من السويد، ولكنها منذ عام 1809 تحولت إلى دوقية ذاتية الحكم ضمن الإمبراطورية الروسية. تبع إعلان الاستقلال الفنلندي عن روسيا في 1917 حرب أهلية، وحروب ضد الاتحاد السوفياتي وألمانيا النازية وفترة من الحياد الرسمي خلال الحرب الباردة. انضمت فنلندا إلى الأمم المتحدة في عام 1955، ومنظمة التعاون والتنمية الاقتصادية في عام 1969، والاتحاد الأوروبي في عام 1995، ومنطقة اليورو منذ إنشائها.,"https://ar.wikipedia.org/?curid=1216 (Wikipedia, CC BY-SA, article id 1216)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1249-0-q0,ar,wikipedia_general,ما هي عاصمة المملكة الأردنية الهاشمية ومركز محافظة العاصمة؟,عممان.,عَمَّان هي عاصمة المملكة الأردنية الهاشمية ومركز محافظة العاصمة. تُعد أكبر مدن المملكة وواحدة من أكبر المدن العربية بالنسبة لعدد السكان، إذ بلغ عدد سكانها في عام 2023 حوالي 4.8 مليون نسمة، مما يجعلها أيضًا واحدة من أسرع المدن نموًا بالسكان بالعالم. تقع المدينة في وسط المملكة على دائرة عرض 31 شمالاً وخط طول 35 شرقًا في منطقة تكثر فيها الجبال، فنشأت في الوديان بين الجبال أولاً فضاقت على سكانها، فارتقوا سفوحها واستمروا في الاتساع عبر قممها حتى انتشرت المدينة بأطرافها فوق 20 جبلا.,"https://ar.wikipedia.org/?curid=1249 (Wikipedia, CC BY-SA, article id 1249)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1249-0-q1,ar,wikipedia_general,متى بلغ عدد سكان عمّان حوالي 4.8 مليون نسمة؟,في عام 2023.,عَمَّان هي عاصمة المملكة الأردنية الهاشمية ومركز محافظة العاصمة. تُعد أكبر مدن المملكة وواحدة من أكبر المدن العربية بالنسبة لعدد السكان، إذ بلغ عدد سكانها في عام 2023 حوالي 4.8 مليون نسمة، مما يجعلها أيضًا واحدة من أسرع المدن نموًا بالسكان بالعالم. تقع المدينة في وسط المملكة على دائرة عرض 31 شمالاً وخط طول 35 شرقًا في منطقة تكثر فيها الجبال، فنشأت في الوديان بين الجبال أولاً فضاقت على سكانها، فارتقوا سفوحها واستمروا في الاتساع عبر قممها حتى انتشرت المدينة بأطرافها فوق 20 جبلا.,"https://ar.wikipedia.org/?curid=1249 (Wikipedia, CC BY-SA, article id 1249)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1249-1-q0,ar,wikipedia_general,ما هي الوظائف الرئيسية التي تلعبها عمّان في الأردن؟,تُعتبر عمّان المركز التجاري والإداري للأردن، نقطة استقطاب للجاليات العربية والسياحة، وكذلك تستقطب السياحة والعلاج الطبي، وتكبر فيها معالم سياحية ومعامل طبية.,تُعتبر عمّان المركز التجاري والإداري للأردن وقلبه الاقتصادي والتعليمي، حيث أصبحت عمّان نقطة استقطاب للكثير من الجاليات العربية لموقعها المتميز ولعمارتها المعاصرة، كما تستقطب عمّان الكثير من السياح سنويًا من أوروبا الغربية وأمريكا الشمالية واليابان وإستراليا ومن الدول العربية المجاورة والقريبة، وكثيرًا من عائلات دول الخليج العربي تحديدًا، إذ تكثر بها المعالم السياحية عمومًا والعلاجية الطبية خصوصاً. كان من نتيجة وقوع عمّان في مثل هذا الموقع الاستراتيجي في بلاد الشام والشرق الأوسط، أن أصبح موقعها يتحكم بالاقتصاد الوطني ويُحرّك 90% من الاستثمار على المستوى الوطني.,"https://ar.wikipedia.org/?curid=1249 (Wikipedia, CC BY-SA, article id 1249)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
